ID	xTB_EA	xTB_IP	xTB_Opticalgap	DFT_IP	DFT_EA	TDDFT_opticalgap	2_IP_cal	2_EA_cal	2_xTB_Og_cal	A	A_EA	A_IP	A_opticalgap	A_osc_strength	B	B_EA	B_IP	B_opticalgap	B_osc_strength	C	C_EA	C_IP	C_opticalgap	C_osc_strength	Smiles	TDDFT_A	A_DFT_IP	A_DFT_EA	V_oc_expPC70BM
8588	-3.9316	-5.9622	2.195				-5.576134234872254	-3.051995101926406	2.0983168955754383	Brc1ccc(Br)c2ccccc12	-1.3037	-6.7358	4.276	0.0022	Brc1oc(Br)c2cnncc12	-1.7504	-7.4284	3.8139999999999996	0.1315	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2oc(-c3cccc4ccccc34)c3cnncc23)=C2C(=O)NC(c3oc(-c4cccc5ccccc45)c4cnncc34)=C12	4.6646	-6.7884243820165295	-0.7389154099371117	1.3761377708954627
8567	-4.2573	-6.0696	2.072				-5.665509864007382	-3.3382158671559288	1.9376136525334684	Brc1ccc(Br)c2ccccc12	-1.3037	-6.7358	4.276	0.0022	Brc1c2ccccc2c(Br)c2nonc12	-3.0315	-6.6972	2.812	0.1911	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2c3ccccc3c(-c3cccc4ccccc34)c3nonc23)=C2C(=O)NC(c3c4ccccc4c(-c4cccc5ccccc45)c4nonc34)=C12	4.6646	-6.7884243820165295	-0.7389154099371117	1.4655135885801076
14329	-4.3227	-5.9871	2.125				-5.596855400286263	-3.395688504693574	2.0068597653889517	Brc1c2ccccc2c(Br)c2oncc12	-2.1457	-6.6312	3.815	0.1372	Brc1oc(Br)c2nccnc12	-2.3704	-7.2601	3.17	0.0973	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2oc(-c3c4ccccc4cc4oncc34)c3nccnc23)=C2C(=O)NC(c3oc(-c4c5ccccc5cc5oncc45)c4nccnc34)=C12	4.0587	-6.7564482955417215	-1.5330559683659666	1.396858980023466
14296	-4.3085	-6.2116	2.256				-5.783678759139491	-3.3832097362985505	2.1780152518808054	Brc1c2ccccc2c(Br)c2oncc12	-2.1457	-6.6312	3.815	0.1372	Brc1ccc(Br)c2nonc12	-2.4663	-7.8366	3.944	0.1946	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2ccc(-c3c4ccccc4cc4oncc34)c3nonc23)=C2C(=O)NC(c3ccc(-c4c5ccccc5cc5oncc45)c4nonc34)=C12	4.0587	-6.7564482955417215	-1.5330559683659666	1.5836827330048724
14196	-4.294	-6.0083	2.141				-5.614497517024296	-3.3704673319515184	2.02776425228872	Brc1c2ccccc2c(Br)c2oncc12	-2.1457	-6.6312	3.815	0.1372	Brc1oc(Br)c2ncncc12	-2.0534	-7.3592	3.451	0.1289	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2oc(-c3c4ccccc4cc4oncc34)c3ncncc23)=C2C(=O)NC(c3oc(-c4c5ccccc5cc5oncc45)c4ncncc34)=C12	4.0587	-6.7564482955417215	-1.5330559683659666	1.4145011339798395
14193	-4.4566	-6.1002	2.0340000000000003				-5.6909744287330355	-3.513358017939608	1.8879654961465184	Brc1c2ccccc2c(Br)c2oncc12	-2.1457	-6.6312	3.815	0.1372	Brc1c2ccccc2c(Br)c2nonc12	-3.0315	-6.6972	2.812	0.1911	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2c3ccccc3c(-c3c4ccccc4cc4oncc34)c3nonc23)=C2C(=O)NC(c3c4ccccc4c(-c4c5ccccc5cc5oncc45)c4nonc34)=C12	4.0587	-6.7564482955417215	-1.5330559683659666	1.4909782070265727
14316	-3.7876	-5.5873	2.2119999999999997				-5.264151708217134	-2.925449844962785	2.1205279129064425	Brc1c2ccccc2c(Br)c2oncc12	-2.1457	-6.6312	3.815	0.1372	Brc1oc(Br)c2ccccc12	-1.114	-6.3222	3.717	0.2092	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2oc(-c3c4ccccc4cc4oncc34)c3ccccc23)=C2C(=O)NC(c3oc(-c4c5ccccc5cc5oncc45)c4ccccc34)=C12	4.0587	-6.7564482955417215	-1.5330559683659666	1.0641545860726185
3069	-3.7964	-5.746	2.162				-5.396217931157032	-2.9331831662216734	2.055201391344666	Brc1ccc2c(c1)c1cccnc1c1cc(Br)ccc21	-1.8174	-6.8194	3.985	0.0154	Brc1oc(Br)c2ncccc12	-1.6677	-6.9095	3.49	0.14400000000000002	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2oc(-c3ccc4c5ccccc5c5ncccc5c4c3)c3cccnc23)=C2C(=O)NC(c3oc(-c4ccc5c6ccccc6c6ncccc6c5c4)c4cccnc34)=C12	4.4307	-6.807436753325795	-1.1175012442430856	1.1962210876233943
3077	-4.1376	-5.9604	2.151				-5.574636319300157	-3.23302512230492	2.0408295566010746	Brc1ccc2c(c1)c1cccnc1c1cc(Br)ccc21	-1.8174	-6.8194	3.985	0.0154	Brc1oc(Br)c2nccnc12	-2.3704	-7.2601	3.17	0.0973	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2oc(-c3ccc4c5ccccc5c5ncccc5c4c3)c3nccnc23)=C2C(=O)NC(c3oc(-c4ccc5c6ccccc6c6ncccc6c5c4)c4nccnc34)=C12	4.4307	-6.807436753325795	-1.1175012442430856	1.3746398521633187
2977	-3.9705	-6.085	2.248				-5.678325363901992	-3.0861798970367182	2.1675630084309216	Brc1ccc2c(c1)c1cccnc1c1cc(Br)ccc21	-1.8174	-6.8194	3.985	0.0154	Brc1c2cccnc2c(Br)c2cccnc12	-2.7171	-6.8831	3.687	0.1753	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2c3cccnc3c(-c3ccc4c5ccccc5c5ncccc5c4c3)c3cccnc23)=C2C(=O)NC(c3c4cccnc4c(-c4ccc5c6ccccc6c6ncccc6c5c4)c4cccnc34)=C12	4.4307	-6.807436753325795	-1.1175012442430856	1.4783291155106821
2944	-4.1351	-5.9981	2.259				-5.606009328782414	-3.23082815603819	2.181934843174512	Brc1ccc2c(c1)c1cccnc1c1cc(Br)ccc21	-1.8174	-6.8194	3.985	0.0154	Brc1oc(Br)c2ncncc12	-2.0534	-7.3592	3.451	0.1289	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2oc(-c3ccc4c5ccccc5c5ncccc5c4c3)c3ncncc23)=C2C(=O)NC(c3oc(-c4ccc5c6ccccc6c6ncccc6c5c4)c4ncncc34)=C12	4.4307	-6.807436753325795	-1.1175012442430856	1.4060129278310205
2941	-4.342	-6.0415	2.0540000000000003				-5.642125737576312	-3.4126490842727253	1.9140961047712288	Brc1ccc2c(c1)c1cccnc1c1cc(Br)ccc21	-1.8174	-6.8194	3.985	0.0154	Brc1c2ccccc2c(Br)c2nonc12	-3.0315	-6.6972	2.812	0.1911	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2c3ccccc3c(-c3ccc4c5ccccc5c5ncccc5c4c3)c3nonc23)=C2C(=O)NC(c3c4ccccc4c(-c4ccc5c6ccccc6c6ncccc6c5c4)c4nonc34)=C12	4.4307	-6.807436753325795	-1.1175012442430856	1.4421294128171804
acb_32126	-3.9242	-6.2518	2.177				-5.817132206916328	-3.0454920817768865	2.0747993478131987	Brc1ccc2c(c1)c1cccnc1c1cc(Br)ccc21	-1.8174	-6.8194	3.985	0.0154	Brc1c2ccccc2c(Br)c2nonc12	-3.0315	-6.6972	2.812	0.1911	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2c3ccccc3cc3nonc23)=C2C(=O)NC(c3ccc4c5ccccc5c5cccnc5c4c3)=C12	4.4307	-6.807436753325795	-1.1175012442430856	1.6171362513561094
13975	-4.0693	-5.8917	2.154				-5.517465874965116	-3.1730040038978684	2.0447491478947817	Brc1c2cccnc2c(Br)c2ncccc12	-2.7102	-6.8773	3.688	0.1734	Brc1oc(Br)c2cnccc12	-1.5233	-6.8063	3.641	0.191	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2oc(-c3c4cccnc4cc4ncccc34)c3ccncc23)=C2C(=O)NC(c3oc(-c4c5cccnc5cc5ncccc45)c4ccncc34)=C12	3.7861	-6.766366171544098	-1.9418562386925189	1.317469287219788
14127	-3.9591	-5.834	2.254				-5.469449359126225	-3.0761617308604308	2.1754021910183345	Brc1c2cccnc2c(Br)c2ncccc12	-2.7102	-6.8773	3.688	0.1734	Brc1oc(Br)c2ncccc12	-1.6677	-6.9095	3.49	0.14400000000000002	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2oc(-c3c4cccnc4cc4ncccc34)c3cccnc23)=C2C(=O)NC(c3oc(-c4c5cccnc5cc5ncccc45)c4cccnc34)=C12	3.7861	-6.766366171544098	-1.9418562386925189	1.26945267008381
14135	-4.2952	-6.0506	2.1069999999999998				-5.649698532968579	-3.3715218757595493	1.983342217626712	Brc1c2cccnc2c(Br)c2ncccc12	-2.7102	-6.8773	3.688	0.1734	Brc1oc(Br)c2nccnc12	-2.3704	-7.2601	3.17	0.0973	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2oc(-c3c4cccnc4cc4ncccc34)c3nccnc23)=C2C(=O)NC(c3oc(-c4c5cccnc5cc5ncccc45)c4nccnc34)=C12	3.7861	-6.766366171544098	-1.9418562386925189	1.449702224185245
14002	-4.2904	-6.1197	2.217				-5.7072018474307535	-3.367303700527428	2.12706056506262	Brc1c2cccnc2c(Br)c2ncccc12	-2.7102	-6.8773	3.688	0.1734	Brc1oc(Br)c2ncncc12	-2.0534	-7.3592	3.451	0.1289	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2oc(-c3c4cccnc4cc4ncccc34)c3ncncc23)=C2C(=O)NC(c3oc(-c4c5cccnc5cc5ncccc45)c4ncncc34)=C12	3.7861	-6.766366171544098	-1.9418562386925189	1.5072056599581414
13999	-4.4885	-6.2238	2.043				-5.793831298017037	-3.5413913075030763	1.899724270027638	Brc1c2cccnc2c(Br)c2ncccc12	-2.7102	-6.8773	3.688	0.1734	Brc1c2ccccc2c(Br)c2nonc12	-3.0315	-6.6972	2.812	0.1911	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2c3ccccc3c(-c3c4cccnc4cc4ncccc34)c3nonc23)=C2C(=O)NC(c3c4ccccc4c(-c4c5cccnc5cc5ncccc45)c4nonc34)=C12	3.7861	-6.766366171544098	-1.9418562386925189	1.5938352933005202
14122	-3.8397	-5.6443	2.258				-5.311585701333543	-2.9712346219614285	2.1806283127432766	Brc1c2cccnc2c(Br)c2ncccc12	-2.7102	-6.8773	3.688	0.1734	Brc1oc(Br)c2ccccc12	-1.114	-6.3222	3.717	0.2092	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2oc(-c3c4cccnc4cc4ncccc34)c3ccccc23)=C2C(=O)NC(c3oc(-c4c5cccnc5cc5ncccc45)c4ccccc34)=C12	3.7861	-6.766366171544098	-1.9418562386925189	1.111588679257207
acb_29509	-4.0338	-6.3206	2.2159999999999997	-5.5889711792389845	-3.0186987275594372	2.2083	-5.874385868783151	-3.1418070829103097	2.125754034631385	Brc1c2cccnc2c(Br)c2ncccc12	-2.7102	-6.8773	3.688	0.1734	CN1C(=O)C2=C(Br)N(C)C(=O)C2=C1Br	-2.4849	-6.6963	3.2319999999999998	0.4394	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	CN1C=C2C(=O)N(C)C(C3=C4C(=O)NC(c5c6ncccc6cc6cccnc56)=C4C(=O)N3)=C2C1=O	3.7861	-6.766366171544098	-1.9418562386925189	1.674390034006981
acb_29565	-4.006	-6.2471	2.2680000000000002				-5.813220982922517	-3.1173768180242774	2.193693617055632	Brc1c2cccnc2c(Br)c2ncccc12	-2.7102	-6.8773	3.688	0.1734	Brc1cccc2nc3c(Br)cccc3nc12	-3.1196	-7.0206	2.905	0.0054	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2cccc3nc4ccccc4nc23)=C2C(=O)NC(c3c4ncccc4cc4cccnc34)=C12	3.7861	-6.766366171544098	-1.9418562386925189	1.6132250191110635
acb_29536	-4.0958	-6.2132	2.178				-5.785010239648021	-3.196291846325201	2.076105878244434	Brc1c2cccnc2c(Br)c2ncccc12	-2.7102	-6.8773	3.688	0.1734	Brc1c2ccccc2c(Br)c2nonc12	-3.0315	-6.6972	2.812	0.1911	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2c3ccccc3cc3nonc23)=C2C(=O)NC(c3c4ncccc4cc4cccnc34)=C12	3.7861	-6.766366171544098	-1.9418562386925189	1.5850142163223349
acb_29537	-4.2189999999999985	-6.3965	2.0140000000000002				-5.93754797540658	-3.3045583439496324	1.8618348875218071	Brc1c2cccnc2c(Br)c2ncccc12	-2.7102	-6.8773	3.688	0.1734	Brc1c2ccncc2c(Br)c2nonc12	-3.3147	-7.1365	2.965	0.2267	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2c3cnccc3cc3nonc23)=C2C(=O)NC(c3c4ncccc4cc4cccnc34)=C12	3.7861	-6.766366171544098	-1.9418562386925189	1.7375522738790894
32405	-4.147	-5.8	2.148				-5.441155398319945	-3.2412857154678227	2.0369099653073692	Brc1oc(Br)c2nccnc12	-2.3704	-7.2601	3.17	0.0973	Brc1oc(Br)c2cnccc12	-1.5233	-6.8063	3.641	0.191	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2oc(-c3occ4nccnc34)c3ccncc23)=C2C(=O)NC(c3oc(-c4occ5nccnc45)c4ccncc34)=C12	3.6507	-7.123276015132452	-1.7893067191117211	1.2411586495877396
32565	-4.3252	-5.9763	2.25				-5.587867906853682	-3.397885470960303	2.1701760692933925	Brc1oc(Br)c2nccnc12	-2.3704	-7.2601	3.17	0.0973	Brc1oc(Br)c2nccnc12	-2.3704	-7.2601	3.17	0.0973	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2oc(-c3occ4nccnc34)c3nccnc23)=C2C(=O)NC(c3oc(-c4occ5nccnc45)c4nccnc34)=C12	3.6507	-7.123276015132452	-1.7893067191117211	1.3878714676305992
32532	-4.4063	-6.2087	2.256				-5.781265450717778	-3.469155056653009	2.1780152518808054	Brc1oc(Br)c2nccnc12	-2.3704	-7.2601	3.17	0.0973	Brc1ccc(Br)c2nonc12	-2.4663	-7.8366	3.944	0.1946	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2ccc(-c3occ4nccnc34)c3nonc23)=C2C(=O)NC(c3ccc(-c4occ5nccnc45)c4nonc34)=C12	3.6507	-7.123276015132452	-1.7893067191117211	1.5812694194919716
32465	-4.1213	-6.0821	2.224				-5.675912055480278	-3.2187009022458426	2.136206278081269	Brc1oc(Br)c2nccnc12	-2.3704	-7.2601	3.17	0.0973	Brc1c2cccnc2c(Br)c2cccnc12	-2.7171	-6.8831	3.687	0.1753	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2c3cccnc3c(-c3occ4nccnc34)c3cccnc23)=C2C(=O)NC(c3c4cccnc4c(-c4occ5nccnc45)c4cccnc34)=C12	3.6507	-7.123276015132452	-1.7893067191117211	1.4759158019977803
32432	-4.3339	-6.0120000000000005	2.125				-5.617576565700276	-3.405530913568522	2.0068597653889517	Brc1oc(Br)c2nccnc12	-2.3704	-7.2601	3.17	0.0973	Brc1oc(Br)c2ncncc12	-2.0534	-7.3592	3.451	0.1289	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2oc(-c3occ4nccnc34)c3ncncc23)=C2C(=O)NC(c3oc(-c4occ5nccnc45)c4ncncc34)=C12	3.6507	-7.123276015132452	-1.7893067191117211	1.417580189151473
32450	-4.2887	-6.0956	2.2030000000000003				-5.687146422271009	-3.3658097634660527	2.1087691390253234	Brc1oc(Br)c2nccnc12	-2.3704	-7.2601	3.17	0.0973	Brc1oc(Br)c2cnncc12	-1.7504	-7.4284	3.8139999999999996	0.1315	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2oc(-c3occ4nccnc34)c3cnncc23)=C2C(=O)NC(c3oc(-c4occ5nccnc45)c4cnncc34)=C12	3.6507	-7.123276015132452	-1.7893067191117211	1.4871501924888688
32429	-4.4734	-6.0389	2.113				-5.63996208174995	-3.5281216312520294	1.9911814002141248	Brc1oc(Br)c2nccnc12	-2.3704	-7.2601	3.17	0.0973	Brc1c2ccccc2c(Br)c2nonc12	-3.0315	-6.6972	2.812	0.1911	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2c3ccccc3c(-c3occ4nccnc34)c3nonc23)=C2C(=O)NC(c3c4ccccc4c(-c4occ5nccnc45)c4nonc34)=C12	3.6507	-7.123276015132452	-1.7893067191117211	1.4399657524263056
32552	-3.9106	-5.5162	2.149				-5.204984043119297	-3.0335405852858783	2.038216495738604	Brc1oc(Br)c2nccnc12	-2.3704	-7.2601	3.17	0.0973	Brc1oc(Br)c2ccccc12	-1.114	-6.3222	3.717	0.2092	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2oc(-c3occ4nccnc34)c3ccccc23)=C2C(=O)NC(c3oc(-c4occ5nccnc45)c4ccccc34)=C12	3.6507	-7.123276015132452	-1.7893067191117211	1.0049867961528955
17821	-4.2617	-6.1693	2.214				-5.748477743195207	-3.3420825277853736	2.1231409737689133	Brc1cc2cnc(Br)cc2cn1	-2.1454	-7.2684	4.422	0.1578	Brc1oc(Br)c2nccnc12	-2.3704	-7.2601	3.17	0.0973	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2oc(-c3cc4cnccc4cn3)c3nccnc23)=C2C(=O)NC(c3oc(-c4cc5cnccc5cn4)c4nccnc34)=C12	4.4279	-7.4981364450055805	-1.5069874710291282	1.5484816427994665
17788	-4.3251	-6.3989	2.2640000000000002				-5.9395451961693775	-3.3977975923096335	2.188467495330689	Brc1cc2cnc(Br)cc2cn1	-2.1454	-7.2684	4.422	0.1578	Brc1ccc(Br)c2nonc12	-2.4663	-7.8366	3.944	0.1946	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2ccc(-c3cc4cnccc4cn3)c3nonc23)=C2C(=O)NC(c3ccc(-c4cc5cnccc5cn4)c4nonc34)=C12	4.4279	-7.4981364450055805	-1.5069874710291282	1.7395494988552838
17688	-4.2186	-6.1582	2.113				-5.739240597167275	-3.3042068293469566	1.9911814002141248	Brc1cc2cnc(Br)cc2cn1	-2.1454	-7.2684	4.422	0.1578	Brc1oc(Br)c2ncncc12	-2.0534	-7.3592	3.451	0.1289	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2oc(-c3cc4cnccc4cn3)c3ncncc23)=C2C(=O)NC(c3oc(-c4cc5cnccc5cn4)c4ncncc34)=C12	4.4279	-7.4981364450055805	-1.5069874710291282	1.539244477284574
17706	-4.098	-6.1885	2.251				-5.764455509297577	-3.1982251766399235	2.171482599724628	Brc1cc2cnc(Br)cc2cn1	-2.1454	-7.2684	4.422	0.1578	Brc1oc(Br)c2cnncc12	-1.7504	-7.4284	3.8139999999999996	0.1315	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2oc(-c3cc4cnccc4cn3)c3cnncc23)=C2C(=O)NC(c3oc(-c4cc5cnccc5cn4)c4cnncc34)=C12	4.4279	-7.4981364450055805	-1.5069874710291282	1.564459442609013
17685	-4.4815	-6.1508	2.062				-5.733082499815321	-3.5352398019562328	1.9245483482211123	Brc1cc2cnc(Br)cc2cn1	-2.1454	-7.2684	4.422	0.1578	Brc1c2ccccc2c(Br)c2nonc12	-3.0315	-6.6972	2.812	0.1911	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2c3ccccc3c(-c3cc4cnccc4cn3)c3nonc23)=C2C(=O)NC(c3c4ccccc4c(-c4cc5cnccc5cn4)c4nonc34)=C12	4.4279	-7.4981364450055805	-1.5069874710291282	1.5330863669413124
12777	-4.423	-6.3206	2.2319999999999998				-5.874385868783151	-3.4838307913147624	2.1466585215311533	Brc1cnc(Br)c2oncc12	-1.933	-8.0072	4.7360000000000015	0.1522	Brc1oc(Br)c2nccnc12	-2.3704	-7.2601	3.17	0.0973	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2oc(-c3nccc4cnoc34)c3nccnc23)=C2C(=O)NC(c3oc(-c4nccc5cnoc45)c4nccnc34)=C12	4.9332	-8.039286903374228	-1.3769102469231589	1.674390034006981
12644	-4.4505	-6.3976	2.197				-5.938463368256196	-3.507997420248788	2.1009299564379096	Brc1cnc(Br)c2oncc12	-1.933	-8.0072	4.7360000000000015	0.1522	Brc1oc(Br)c2ncncc12	-2.0534	-7.3592	3.451	0.1289	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2oc(-c3nccc4cnoc34)c3ncncc23)=C2C(=O)NC(c3oc(-c4nccc5cnoc45)c4ncncc34)=C12	4.9332	-8.039286903374228	-1.3769102469231589	1.738467668659846
12764	-3.881	-5.7975	2.239				-5.439074960025367	-3.0075285046878006	2.1558042345498016	Brc1cnc(Br)c2oncc12	-1.933	-8.0072	4.7360000000000015	0.1522	Brc1oc(Br)c2ccccc12	-1.114	-6.3222	3.717	0.2092	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2oc(-c3nccc4cnoc34)c3ccccc23)=C2C(=O)NC(c3oc(-c4nccc5cnoc45)c4ccccc34)=C12	4.9332	-8.039286903374228	-1.3769102469231589	1.2390782069042068
16851	-4.2922	-6.1663	2.15				-5.745981217241713	-3.368885516239473	2.03952302616984	Brc1ncc(Br)c2ncccc12	-2.1612	-7.5092	4.325	0.0012	Brc1oc(Br)c2nccnc12	-2.3704	-7.2601	3.17	0.0973	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2oc(-c3cncc4cccnc34)c3nccnc23)=C2C(=O)NC(c3oc(-c4cncc5cccnc45)c4nccnc34)=C12	4.6886	-7.679339411436251	-1.4626217881645196	1.5459851115792265
16751	-4.0735	-6.2646	2.2359999999999998				-5.827784050984572	-3.1766949072259743	2.1518846432560954	Brc1ncc(Br)c2ncccc12	-2.1612	-7.5092	4.325	0.0012	Brc1c2cccnc2c(Br)c2cccnc12	-2.7171	-6.8831	3.687	0.1753	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2c3cccnc3c(-c3cncc4cccnc34)c3cccnc23)=C2C(=O)NC(c3c4cccnc4c(-c4cncc5cccnc45)c4cccnc34)=C12	4.6886	-7.679339411436251	-1.4626217881645196	1.6277881178958054
16718	-4.2521	-6.1674	2.195				-5.746896610091327	-3.3336461773211323	2.0983168955754383	Brc1ncc(Br)c2ncccc12	-2.1612	-7.5092	4.325	0.0012	Brc1oc(Br)c2ncncc12	-2.0534	-7.3592	3.451	0.1289	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2oc(-c3cncc4cccnc34)c3ncncc23)=C2C(=O)NC(c3oc(-c4cncc5cccnc45)c4ncncc34)=C12	4.6886	-7.679339411436251	-1.4626217881645196	1.5469005063599806
16736	-4.2234	-6.2875	2.242				-5.846840865762919	-3.308425004579077	2.1597238258435083	Brc1ncc(Br)c2ncccc12	-2.1612	-7.5092	4.325	0.0012	Brc1oc(Br)c2cnncc12	-1.7504	-7.4284	3.8139999999999996	0.1315	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2oc(-c3cncc4cccnc34)c3cnncc23)=C2C(=O)NC(c3oc(-c4cncc5cccnc45)c4cnncc34)=C12	4.6886	-7.679339411436251	-1.4626217881645196	1.6468449728769818
16715	-4.4265	-6.2298	2.064				-5.798824349924028	-3.486906544088184	1.927161409083584	Brc1ncc(Br)c2ncccc12	-2.1612	-7.5092	4.325	0.0012	Brc1c2ccccc2c(Br)c2nonc12	-3.0315	-6.6972	2.812	0.1911	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2c3ccccc3c(-c3cncc4cccnc34)c3nonc23)=C2C(=O)NC(c3c4ccccc4c(-c4cncc5cccnc45)c4nonc34)=C12	4.6886	-7.679339411436251	-1.4626217881645196	1.5988283557410041
36867	-3.9382	-5.9393	2.22				-5.557077420093909	-3.0577950928705726	2.130980156356326	Brc1ccc(Br)nc1	-0.6286	-7.7549	5.23	0.0061	Brc1oc(Br)c2cnccc12	-1.5233	-6.8063	3.641	0.191	O=c1[nH]c(Br)c2c(=O)[nH]c(Br)c12	-2.5304	-6.9624	3.338	0.4055	O=C1NC(c2oc(-c3ccccn3)c3ccncc23)=C2C(=O)NC(c3oc(-c4ccccn4)c4ccncc34)=C12	5.2429999999999986	-7.824899447179604	-0.23416407652457305	1.3570809159142887
